日期,縣市,住宅部門售電量(度),住宅部門用電佔比(%),服務業部門售電量(度),服務業部門用電佔比(%) ,機關用電售電量(度),機關用電用電佔比(%),農林漁牧售電量(度),農林漁牧用電佔比(%),合計售電量(度),縣市用電佔比(%)
2013年02月,台中市,347230509,0.481141983,311046989,0.431004077,52226812,0.072368387,11175612,0.015485552,721679922,0.123166252
2013年02月,台南市,233599605,0.5242815,150753136,0.338344238,39884527,0.089515218,21324143,0.047859044,445561411,0.0760422
2013年02月,高雄市,300457992,0.462824419,263951683,0.406590231,66556315,0.10252311,18217544,0.02806224,649183534,0.110793581
2013年02月,宜蘭縣,55459058,0.546125127,31874480,0.313879375,10033920,0.098807589,4182636,0.041187909,101550094,0.017331152
2013年02月,新竹縣,74118761,0.572130475,44577559,0.344098844,9836562,0.075929452,1015821,0.007841229,129548703,0.022109564
2013年02月,苗栗縣,55227826,0.547003408,32645833,0.323340301,11830289,0.11717297,1260370,0.012483321,100964318,0.01723118
2013年02月,彰化縣,147119198,0.521100061,81590061,0.288994138,25602004,0.09068297,28013014,0.099222831,282324277,0.048183165
2013年02月,南投縣,62209869,0.550375587,33370226,0.295229005,10653954,0.094256366,6797616,0.060139042,113031665,0.019290666
2013年02月,雲林縣,78167781,0.520491407,34990767,0.232991052,14344628,0.095515768,22677557,0.151001773,150180733,0.02563075
2013年02月,嘉義縣,53561786,0.524106864,21155817,0.207011561,12002936,0.117449802,15475768,0.151431773,102196307,0.017441439
2013年02月,屏東縣,94842932,0.456107548,46445861,0.223362009,17669596,0.084974557,48981454,0.235555886,207939843,0.035488269
2013年02月,台東縣,25445176,0.520196965,14635282,0.299201282,6706396,0.137104449,2127649,0.043497304,48914503,0.008348044
2013年02月,花蓮縣,41302559,0.493158642,29569397,0.353062958,11070692,0.132185694,1808412,0.021592706,83751060,0.014293461
2013年02月,基隆市,51562163,0.608874289,25670174,0.303127488,7443113,0.087892359,8965,0.000105864,84684415,0.014452753
2013年02月,新竹市,60289923,0.466365805,54194789,0.419217593,14265094,0.110346003,526231,0.0040706,129276037,0.022063029
2013年02月,嘉義市,32988378,0.494164557,27134619,0.406475486,6021466,0.090201315,611393,0.009158642,66755856,0.011392957
2013年02月,澎湖縣,9592972,0.546939215,4070399,0.232072066,3556952,0.202798104,319052,0.018190614,17539375,0.002993376
2013年02月,金門縣,5150693,0.443426518,2939917,0.253099371,3379133,0.290911763,145920,0.012562348,11615663,0.001982399
2013年02月,連江縣,1079938,0.362513423,1126332,0.378086954,755184,0.25350005,17575,0.005899573,2979029,0.000508419
2013年02月,合計,2906724806,0.496079202,2253856218,0.384656707,509599136,0.086971265,189216477,0.032292826,5859396637,1
2013年01月,新北市,537448132,0.523765604,417997844,0.40735632,69125556,0.067365735,1551848,0.001512341,1026123380,0.157611529
2013年01月,台北市,359621504,0.327564067,610765069,0.556320153,126016769,0.114783362,1462817,0.001332418,1097866159,0.168631148
2013年01月,桃園市,266143880,0.473895754,242768326,0.432273246,50724691,0.090320377,1971596,0.003510624,561608493,0.086262505
2013年01月,台中市,353938827,0.443941444,364638755,0.457362242,66002201,0.08278581,12684883,0.015910504,797264666,0.122459058
2013年01月,台南市,232608587,0.488448245,169536695,0.356005349,50132969,0.105272815,23941265,0.050273591,476219516,0.073146843
2013年01月,高雄市,391694068,0.488096827,305541223,0.38074026,85304171,0.106299019,19953090,0.024863894,802492552,0.123262056
2013年01月,宜蘭縣,52335799,0.476447728,39907227,0.363302137,12999522,0.11834333,4603288,0.041906805,109845836,0.016872211
2013年01月,新竹縣,64265901,0.522722961,45265587,0.368179101,12244322,0.09959229,1168667,0.009505649,122944477,0.018884149
2013年01月,苗栗縣,64601724,0.533494725,40202885,0.332003943,14795573,0.122184977,1491407,0.012316355,121091589,0.018599547
2013年01月,彰化縣,145516524,0.497372245,85619633,0.292646003,31062488,0.106170894,30372011,0.103810859,292570656,0.044938561
2013年01月,南投縣,51673234,0.492181069,34185817,0.325615616,12342873,0.117564316,6786336,0.064638999,104988260,0.016126092
2013年01月,雲林縣,79986811,0.49011044,42771195,0.262075822,18292179,0.112083327,22151421,0.135730411,163201606,0.025067604
2013年01月,嘉義縣,57060403,0.504506593,24899687,0.220153655,16236300,0.14355525,14905012,0.131784503,113101402,0.017372263
2013年01月,屏東縣,106600829,0.455897117,53538568,0.228967064,22158323,0.094763949,51528784,0.22037187,233826504,0.035915518
2013年01月,台東縣,22770191,0.461684624,16180630,0.328075776,8088491,0.164000905,2280483,0.046238696,49319795,0.007575471
2013年01月,花蓮縣,37320416,0.422078351,34737304,0.392864431,14246589,0.161122984,2116279,0.023934234,88420588,0.013581314
2013年01月,基隆市,43040177,0.522681059,29750779,0.361294255,9543053,0.11589109,11001,0.000133596,82345010,0.012648111
2013年01月,新竹市,65101566,0.426294479,66687278,0.43667795,20350613,0.13325876,575554,0.003768811,152715011,0.023456874
2013年01月,嘉義市,34042395,0.45619305,32485114,0.435324343,7548738,0.101158623,546536,0.007323983,74622783,0.011461985
2013年01月,澎湖縣,11408152,0.506097421,6915905,0.306808823,3869208,0.171648852,348150,0.015444904,22541415,0.003462339
2013年01月,金門縣,6479967,0.454887081,3778170,0.265223684,3857057,0.270761472,130027,0.009127763,14245221,0.002188052
2013年01月,連江縣,911121,0.293532479,1223325,0.394114086,950152,0.306106952,19389,0.006246482,3103987,0.000476769
2013年01月,合計,2984570208,0.45842701,2669397016,0.410016721,655891838,0.100744333,200599844,0.030811936,6510458906,1
2012年12月,新北市,530296985,0.536977177,387118091,0.391994647,68586431,0.069450419,1558129,0.001577757,987559636,0.152838614
2012年12月,台北市,351562963,0.342211539,558799191,0.543935372,115706967,0.112629211,1257323,0.001223879,1027326444,0.158993082
2012年12月,桃園市,304471044,0.513172177,237408411,0.400141142,49371170,0.083212875,2061050,0.003473807,593311675,0.091823249
2012年12月,台中市,377089295,0.462329012,360706475,0.442242913,65598866,0.08042726,12235111,0.015000815,815629747,0.126230068
2012年12月,台南市,250520404,0.49867693,175819576,0.349980141,50289124,0.100103726,25741046,0.051239203,502370150,0.077748781
2012年12月,高雄市,341733155,0.453607738,307655320,0.408373703,84320555,0.111924921,19658089,0.026093638,753367119,0.116594059
2012年12月,宜蘭縣,54267731,0.507323465,35542258,0.332267835,12514473,0.116991916,4644237,0.043416785,106968699,0.016554897
2012年12月,新竹縣,74033909,0.533934472,51159674,0.368964896,12236541,0.088250251,1227170,0.008850382,138657294,0.021459148
2012年12月,苗栗縣,56872774,0.515629194,37262595,0.3378362,14390464,0.130469165,1771983,0.01606544,110297816,0.017070124
2012年12月,彰化縣,152377683,0.492690919,94146225,0.304408029,31494202,0.101831889,31258309,0.101069164,309276419,0.047864835
2012年12月,南投縣,65391198,0.532682577,37289948,0.303767268,13094742,0.106670945,6982394,0.056879209,122758282,0.018998555
2012年12月,雲林縣,82824285,0.503107274,40335437,0.245013304,17620642,0.107034708,23845133,0.144844714,164625497,0.025478089
2012年12月,嘉義縣,56210596,0.501907026,24213117,0.216200048,15271985,0.136364264,16298343,0.145528663,111994041,0.017332638
2012年12月,屏東縣,105570616,0.457218485,53719605,0.232655613,21613211,0.093605209,49994092,0.216520693,230897524,0.035734609
2012年12月,台東縣,26672855,0.502180127,16195635,0.304921465,7890703,0.148561308,2354926,0.0443371,53114119,0.00822015
2012年12月,花蓮縣,42459789,0.467991261,32213648,0.355058424,13820348,0.152327702,2233954,0.024622613,90727739,0.014041382
2012年12月,基隆市,50061206,0.5663325,29111439,0.329331939,9211304,0.104205656,11483,0.000129905,88395432,0.013680425
2012年12月,新竹市,61166369,0.425192007,63494230,0.441373904,18614497,0.129396848,580781,0.004037242,143855877,0.022263701
2012年12月,嘉義市,34850060,0.466075393,31758668,0.424731943,7577844,0.101344061,586867,0.007848602,74773439,0.011572232
2012年12月,澎湖縣,10335227,0.525302559,4847083,0.246359863,4133434,0.210087641,359064,0.018249937,19674808,0.003044951
2012年12月,金門縣,5164727,0.404893044,3481813,0.272959609,3972927,0.311460898,136314,0.010686449,12755781,0.001974135
2012年12月,連江縣,998062,0.320280109,1279397,0.410561078,812547,0.260747971,26210,0.008410842,3116216,0.000482278
2012年12月,合計,3034930933,0.46969785,2583557836,0.399841573,638142977,0.098761517,204822008,0.03169906,6461453754,1
2012年11月,新北市,611756148,0.520855023,487960320,0.415454073,73008504,0.062160137,1797921,0.001530767,1174522893,0.157112734
2012年11月,台北市,414877598,0.337378794,681071518,0.553847902,132320993,0.107603537,1438473,0.001169767,1229708582,0.164494774
2012年11月,桃園市,279624999,0.460323557,272266248,0.448209453,53316128,0.087769941,2245784,0.003697049,607453159,0.081257358
2012年11月,台中市,409865812,0.447560718,418649887,0.457152655,72614762,0.079293061,14646540,0.015993566,915777001,0.122501
2012年11月,台南市,284001248,0.496407473,201871589,0.352852553,55456552,0.096932838,30783771,0.053807137,572113160,0.076530022
2012年11月,高雄市,493841118,0.511264849,354552259,0.367061592,95414033,0.098780436,22112933,0.022893123,965920343,0.129208538
2012年11月,宜蘭縣,56964490,0.467030955,46199699,0.378774383,13394923,0.10982006,5412439,0.044374602,121971551,0.016315803
2012年11月,新竹縣,71407037,0.520134589,51246084,0.373280589,13221503,0.096306489,1411068,0.010278333,137285692,0.018364334
2012年11月,苗栗縣,73986042,0.537149903,46095957,0.33466365,15581844,0.113126554,2074322,0.015059893,137738165,0.01842486
2012年11月,彰化縣,170243574,0.502927714,99621178,0.294297459,32908944,0.097218471,35731360,0.105556355,338505056,0.045280901
2012年11月,南投縣,57308503,0.484715972,38948821,0.329429572,12939168,0.10943963,9034609,0.076414826,118231101,0.015815453
2012年11月,雲林縣,100169594,0.505203827,50727041,0.255841062,19704962,0.099381677,27674007,0.139573434,198275604,0.026522788
2012年11月,嘉義縣,68618181,0.505307482,28930747,0.213047369,17731556,0.130576005,20514420,0.151069145,135794904,0.018164915
2012年11月,屏東縣,128029380,0.474344987,62444626,0.231355454,24345229,0.090198338,55088498,0.204101222,269907733,0.036104824
2012年11月,台東縣,25607031,0.463866161,18605346,0.337032061,8364702,0.151524876,2626411,0.047576901,55203490,0.007384421
2012年11月,花蓮縣,41820628,0.42734808,38787915,0.396358013,14966327,0.152934841,2285937,0.023359065,97860807,0.013090574
2012年11月,基隆市,47442507,0.518851394,34144985,0.373424049,9838872,0.10760208,11199,0.000122477,91437563,0.012231354
2012年11月,新竹市,73828269,0.428147268,76577533,0.444090888,21338771,0.123748486,692050,0.004013359,172436623,0.023066378
2012年11月,嘉義市,40312767,0.456244013,39001292,0.441401256,8350935,0.094512592,692915,0.007842139,88357909,0.011819397
2012年11月,澎湖縣,13242209,0.497796565,8793407,0.330558731,4136865,0.155511606,429167,0.016133098,26601648,0.00355843
2012年11月,金門縣,7455639,0.44253214,5129813,0.3044819,4065910,0.241333554,196316,0.011652407,16847678,0.002253668
2012年11月,連江縣,1149898,0.30919964,1529609,0.411301308,1014710,0.272848519,24733,0.006650533,3718950,0.000497474
2012年11月,合計,3471552672,0.464380163,3063155874,0.409750034,704036193,0.094177007,236924873,0.031692796,7475669612,1
2012年10月,新北市,738485941,0.567563363,484864500,0.372642607,75926511,0.058353319,1874583,0.001440711,1301151535,0.158904153
2012年10月,台北市,505874906,0.368755003,716977341,0.522637076,147282382,0.107360762,1710909,0.001247159,1371845538,0.167537713
2012年10月,桃園市,395304091,0.523632491,301788695,0.399758995,55611193,0.073664372,2222611,0.002944142,754926590,0.092196002
2012年10月,台中市,482985542,0.476311049,439507569,0.433433908,75699814,0.0746537,15819963,0.015601343,1014012888,0.12383712
2012年10月,台南市,319096663,0.510163688,219485128,0.350907281,54682478,0.087424965,32214711,0.051504067,625478980,0.076387111
2012年10月,高雄市,426328349,0.462311683,375243257,0.406914863,98257793,0.106551032,22337107,0.024222423,922166506,0.112620308
2012年10月,宜蘭縣,72177788,0.530355358,45014769,0.330764139,12784532,0.093939496,6116168,0.044941007,136093257,0.016620496
2012年10月,新竹縣,99013453,0.557509515,64199781,0.361486118,12927824,0.072791976,1458517,0.00821239,177599575,0.021689488
2012年10月,苗栗縣,76174622,0.548005002,46049228,0.33128103,14789138,0.106393985,1990528,0.014319983,139003516,0.016975914
2012年10月,彰化縣,196040835,0.517396416,113247853,0.298886879,32238524,0.085084808,37371499,0.098631898,378898711,0.046273303
2012年10月,南投縣,75369461,0.525910297,44758346,0.312313166,13833303,0.096525521,9351279,0.065251016,143312389,0.017502138
2012年10月,雲林縣,105501845,0.521521359,49895519,0.246645723,18414018,0.091024983,28484925,0.140807934,202296307,0.024705595
2012年10月,嘉義縣,68779372,0.509388328,29356508,0.21741784,16492717,0.122147052,20394858,0.151046779,135023455,0.016489845
2012年10月,屏東縣,122363882,0.46475788,64196018,0.243826893,23711776,0.090061173,53013547,0.201354054,263285223,0.032153915
2012年10月,台東縣,32335522,0.506342299,20675728,0.323761455,8451768,0.132346329,2397975,0.037549917,63860993,0.007799074
2012年10月,花蓮縣,53626122,0.479548226,40753478,0.364435416,15103920,0.135065855,2342818,0.020950503,111826338,0.013656879
2012年10月,基隆市,68760714,0.590706637,37731655,0.324143508,9901238,0.085059137,10560,9.07E-05,116404167,0.01421595
2012年10月,新竹市,84258092,0.445772323,81279247,0.430012571,22736125,0.120286788,742515,0.003928319,189015979,0.023083725
2012年10月,嘉義市,44092145,0.46628783,40921023,0.432752251,8782408,0.092876633,764355,0.008083286,94559931,0.011548206
2012年10月,澎湖縣,13547042,0.524150061,7088079,0.274245628,4753400,0.183914311,457211,0.01769,25845732,0.00315643
2012年10月,金門縣,7582388,0.434976818,5031062,0.288615584,4610661,0.264498552,207595,0.011909047,17431706,0.002128861
2012年10月,連江縣,1466518,0.345902911,1799905,0.424537837,937041,0.221016864,36217,0.008542388,4239681,0.000517774
2012年10月,合計,3989165293,0.487179943,3229864689,0.39444976,727928564,0.088898847,241320451,0.02947145,8188278997,1
2012年09月,新北市,917087539,0.579761671,588241597,0.371872822,74502445,0.047098734,2003826,0.001266773,1581835407,0.173975457
2012年09月,台北市,627631157,0.401891365,789491456,0.505535449,142940730,0.091529307,1630219,0.001043879,1561693562,0.17176019
2012年09月,桃園市,388181116,0.504747896,324323628,0.421714664,53982472,0.070192851,2572188,0.003344589,769059404,0.084583681
2012年09月,台中市,527047647,0.485690055,470355295,0.433446369,71774945,0.066142743,15974345,0.014720833,1085152232,0.119348609
2012年09月,台南市,340851075,0.527069523,220641237,0.341184993,52597330,0.081333027,32601278,0.050412457,646690920,0.071125193
2012年09月,高雄市,580015700,0.542206125,376211154,0.351687018,92052872,0.086052207,21453118,0.02005465,1069732844,0.117652734
2012年09月,宜蘭縣,82516153,0.518562314,56444036,0.354715396,13146641,0.082618401,7018025,0.044103889,159124855,0.017501075
2012年09月,新竹縣,98175970,0.569361786,59821791,0.346930535,12934218,0.075010713,1499632,0.008696967,172431611,0.018964595
2012年09月,苗栗縣,104310278,0.59113854,54989442,0.311631597,15021310,0.08512752,2135538,0.012102344,176456568,0.019407273
2012年09月,彰化縣,213715351,0.537211891,112692953,0.283273963,31247930,0.07854728,40166961,0.100966865,397823195,0.043753902
2012年09月,南投縣,65643023,0.511262527,41967713,0.326866711,12309892,0.095875939,8473337,0.065994823,128393965,0.01412119
2012年09月,雲林縣,120160077,0.533940948,57185395,0.254107893,18840787,0.08372055,28857498,0.128230609,225043757,0.024751052
2012年09月,嘉義縣,80712375,0.541180633,31933063,0.214112833,16611806,0.111383015,19884041,0.133323519,149141285,0.016403049
2012年09月,屏東縣,146134136,0.510928317,67247677,0.23511784,22061190,0.077132469,50573902,0.176821374,286016905,0.031457079
2012年09月,台東縣,31913837,0.492773605,22153140,0.342061115,8329799,0.128618351,2366914,0.036546929,64763690,0.007122923
2012年09月,花蓮縣,54898748,0.465184919,45729271,0.387487293,14858082,0.12590006,2528791,0.021427728,118014892,0.012979666
2012年09月,基隆市,68653034,0.570081786,41701714,0.346283131,10063755,0.083567515,8137,6.76E-05,120426640,0.013244918
